States, Wall clock time, User time, System time, Memory (kbytes)
2, 6.38, 7.75, 0.73
22, 1.75, 4.71, 0.49
42, 1.86, 4.86, 0.51
62, 2.10, 5.37, 0.60
82, 2.29, 5.83, 0.65
102, 2.44, 5.98, 0.62
122, 2.78, 6.69, 0.76
142, 3.00, 7.12, 0.80
162, 3.29, 7.73, 0.91
182, 3.54, 8.32, 0.96
202, 3.90, 9.21, 1.00
222, 4.34, 10.21, 1.13
242, 4.80, 11.61, 1.12
262, 5.30, 12.99, 1.17
282, 5.69, 13.87, 1.23
302, 6.19, 15.09, 1.29
322, 6.69, 16.48, 1.33
342, 7.30, 18.01, 1.35
362, 7.99, 19.68, 1.53
382, 8.67, 21.69, 1.56
402, 9.28, 23.02, 1.64
422, 10.24, 25.79, 1.70
442, 11.11, 28.14, 1.76
462, 11.94, 30.27, 1.87
482, 12.68, 31.92, 1.94
502, 13.93, 35.30, 2.01
522, 14.87, 37.95, 2.09
542, 15.90, 40.42, 2.20
562, 17.16, 44.08, 2.26
582, 18.47, 47.15, 2.39
602, 19.83, 50.54, 2.48
622, 21.22, 54.87, 2.57
642, 22.49, 58.20, 2.70
662, 23.97, 62.39, 2.82
682, 25.72, 66.39, 2.99
702, 27.92, 70.74, 3.12
722, 29.98, 75.61, 3.17
742, 30.76, 80.11, 3.28
762, 32.90, 85.92, 3.42
782, 39.98, 97.84, 3.90
802, 39.48, 100.39, 3.85
822, 41.01, 105.04, 3.90
842, 43.22, 110.76, 4.03
862, 48.43, 122.12, 4.41
882, 48.66, 124.73, 4.34
2, 4.78, 7.66, 0.72
22, 1.78, 4.76, 0.51
42, 1.82, 4.79, 0.49
62, 2.12, 5.42, 0.60
82, 2.22, 5.63, 0.62
102, 2.43, 6.05, 0.68
122, 2.72, 6.76, 0.75
142, 2.94, 7.14, 0.80
162, 3.32, 7.91, 0.93
182, 3.58, 8.44, 0.98
202, 3.98, 9.08, 1.09
222, 4.35, 9.34, 1.37
242, 4.72, 11.33, 1.11
262, 5.29, 12.97, 1.17
282, 5.66, 13.71, 1.21
302, 6.19, 15.26, 1.29
322, 6.75, 16.43, 1.40
342, 7.34, 17.82, 1.48
362, 8.01, 19.76, 1.52
382, 8.78, 21.94, 1.57
402, 9.33, 23.37, 1.61
422, 10.22, 25.64, 1.69
442, 10.98, 27.80, 1.77
462, 11.90, 29.98, 1.89
482, 12.72, 32.01, 1.93
502, 13.88, 35.27, 2.02
522, 14.96, 38.14, 2.12
542, 15.90, 40.59, 2.19
562, 17.23, 44.22, 2.33
582, 18.37, 47.20, 2.39
602, 19.63, 50.39, 2.48
622, 21.02, 54.14, 2.64
642, 22.48, 58.19, 2.74
662, 24.40, 62.09, 2.98
682, 26.09, 66.78, 3.07
702, 28.16, 70.93, 3.03
722, 29.28, 75.24, 3.17
742, 30.68, 79.87, 3.23
762, 33.88, 86.33, 3.44
782, 49.66, 113.11, 5.23
802, 39.74, 99.62, 3.83
822, 39.40, 101.59, 3.74
842, 44.64, 113.67, 4.14
862, 46.55, 118.06, 4.73
882, 50.81, 129.42, 4.44
2, 3.27, 4.83, 0.52
22, 1.73, 4.60, 0.50
42, 1.89, 5.00, 0.51
62, 2.03, 5.24, 0.54
82, 2.23, 5.58, 0.59
102, 2.43, 6.03, 0.63
122, 2.69, 6.69, 0.72
142, 2.93, 7.09, 0.80
